type,rd_percentage,pause,bandwidth_bytes_per_second,latency_core_ptr_chase,latency_mem_ptr_chase
DDR4-1.3333333,90,220,27734692653.673164,89.57362155388472,54.76190476190476
DDR4-1.3333333,90,260,24937412893.553226,88.46072974644403,55.238095238095234
DDR4-1.3333333,90,300,22654493553.22339,88.40308331124656,55.714285714285715
DDR4-1.3333333,90,340,20667375112.44378,87.79135396093922,54.285714285714285
DDR4-1.3333333,90,380,19128726836.58171,87.83647136273864,54.285714285714285
DDR4-1.3333333,90,450,16840232683.658173,87.26875109017965,51.904761904761905
DDR4-1.3333333,90,550,14401688755.62219,87.00402963733264,52.38095238095238
DDR4-1.3333333,90,600,13508442578.710646,86.26216309308533,53.33333333333333
DDR4-1.3333333,90,700,11953069865.067467,85.66495529029221,52.38095238095238
DDR4-1.3333333,90,800,10754485157.421291,85.71586873743207,50.95238095238095
DDR4-1.3333333,90,900,9751421889.055473,85.31615646258504,52.857142857142854
DDR4-1.3333333,90,1000,8956708845.577213,84.89508598470444,53.33333333333333
DDR4-1.3333333,90,2000,5122043778.110944,83.3516674962668,50.0
DDR4-1.3333333,90,10000,1789111844.077961,77.86340136054422,44.285714285714285
DDR4-1.3333333,100,0,118486798200.89955,209.49345892203036,190.47619047619048
DDR4-1.3333333,100,5,118178437181.4093,180.31623702112424,154.76190476190476
DDR4-1.3333333,100,10,116563890854.57272,156.7097505668934,129.52380952380952
DDR4-1.3333333,100,15,112464321439.28035,127.68542183228432,93.33333333333333
DDR4-1.3333333,100,20,109866960000.0,118.78396923986986,88.57142857142857
DDR4-1.3333333,100,25,102609127436.28186,111.66800490688078,79.52380952380952
DDR4-1.3333333,100,30,99381378110.94453,110.04646697388633,75.71428571428571
DDR4-1.3333333,100,35,97116056371.8141,108.02218982831226,73.80952380952381
DDR4-1.3333333,100,40,91811454272.86357,104.26790258087968,69.52380952380952
DDR4-1.3333333,100,45,81369695952.02399,98.80784777679187,65.71428571428571
DDR4-1.3333333,100,50,78673501649.1754,98.02784711006704,64.28571428571428
DDR4-1.3333333,100,55,76428732833.5832,97.29271137026238,64.76190476190476
DDR4-1.3333333,100,60,73714470764.6177,96.67631591643749,62.857142857142854
DDR4-1.3333333,100,65,71297554422.7886,95.54745254745255,64.28571428571428
DDR4-1.3333333,100,70,68890847376.31186,95.40607012035584,61.42857142857142
DDR4-1.3333333,100,80,64842727436.28186,94.09612948627726,61.42857142857142
DDR4-1.3333333,100,90,59894577511.244385,94.07398545625146,61.42857142857142
DDR4-1.3333333,100,100,50134625487.25637,92.02068394925539,57.14285714285714
DDR4-1.3333333,100,120,43441089055.47227,90.32107942514754,59.047619047619044
DDR4-1.3333333,100,140,39943733733.13344,89.80979233798782,56.19047619047619
DDR4-1.3333333,100,160,36975381109.44528,89.79578410311493,55.238095238095234
DDR4-1.3333333,100,180,34186026986.50675,89.28593659686096,54.76190476190476
DDR4-1.3333333,100,200,31980886356.82159,88.56749712872163,53.80952380952381
DDR4-1.3333333,100,220,29972811994.003002,89.07549686541282,53.80952380952381
DDR4-1.3333333,100,260,26637999400.299854,87.46315192743764,52.857142857142854
DDR4-1.3333333,100,300,23997418890.55472,87.79324116743472,54.285714285714285
DDR4-1.3333333,100,340,21857564017.991005,87.53593232164661,55.238095238095234
DDR4-1.3333333,100,380,20085848275.86207,86.22134676655472,53.80952380952381
DDR4-1.3333333,100,450,17605728335.832085,86.25350899853612,52.38095238095238
DDR4-1.3333333,100,550,14929280959.52024,85.79998288623625,52.857142857142854
DDR4-1.3333333,100,600,13891559820.089956,86.25075346594333,52.857142857142854
DDR4-1.3333333,100,700,12247057271.364317,85.28886054421768,50.95238095238095
DDR4-1.3333333,100,800,10960686056.971514,85.27385204081632,51.42857142857142
DDR4-1.3333333,100,900,9963802098.950525,84.85029788312839,51.42857142857142
DDR4-1.3333333,100,1000,9151424287.856071,84.31502477534224,51.42857142857142
DDR4-1.3333333,100,2000,5158716641.67916,83.38559814169571,49.52380952380952
DDR4-1.3333333,100,10000,1786895352.3238382,78.43603878332942,45.238095238095234
